id_produto;produto;ano;quantidade_com_rs
es_espumante orgânico;espumante orgânico;1980;0
suco de uvas;suco de uvas;1980;5837620
su_suco_natural;suco natural integral;1980;0
su_suco_reprocessado;suco reprocessado/reconstituido;1980;0
su_suco_orgânico;suco orgânico;1980;0
su_outros_sucos;outros sucos de uvas;1980;0
suco de uvas concentrado;suco de uvas concentrado;1980;4142363
outros produtos comercializados;outros produtos comercializados;1980;18053687
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1980;0
ou_agrin;agrin (fermentado, acetico misto);1980;0
ou_aguardente;aguardente de vinho 50°gl;1980;0
ou_alcool_vinico;alcool vinico;1980;0
ou_bagaceira;bagaceira (graspa);1980;494061
ou_base_champenoise;base champenoise champanha;1980;0
ou_base_charmat;base charmat champanha;1980;0
ou_base_espumante;base espumante moscatel;1980;0
ou_bebida;bebida de uva;1980;0
ou_borra_liqwuida;borra líquida;1980;0
ou_borra_seca;borra seca;1980;0
ou_brandy;brandy (conhaque);1980;2593406
ou_cooler;cooler;1980;0
ou_coquetel;coquetel com vinho;1980;0
ou_destilado;destilado de vinho;1980;1778900
ou_filtrado_doce;filtrado doce;1980;4414074
ou_jeropiga;jeropiga;1980;25352
ou_mistelas;mistelas;1980;3806641
ou_mosto_concentrado;mosto concentrado;1980;0
ou_mosto_uva;mosto de uva;1980;0
ou_mosto_sulfitado;mosto sulfitado;1980;113550
ou_nectar;nectar de uva;1980;0
ou_outros_produtos;outros produtos;1980;0
ou_polpa;polpa de uva;1980;0
ou_preparado_líquido;preparado líquido para refresco;1980;0
ou_refrigerante;refrigerante +50% suco;1980;0
ou_sangria;sangria;1980;0
ou_vinagre_balsamico;vinagre balsamico;1980;0
ou_vinagre_duplo;vinagre duplo;1980;0
ou_vinagre_simples;vinagre simples;1980;2052253
ou_vinho_acetificado;vinho acetificado;1980;0
ou_vinho_base;vinho base para espumantes;1980;0
ou_vinho_composto;vinho composto;1980;697908
ou_vinho_licoroso;vinho licoroso;1980;2077542
ou_vinho_leve;vinho leve;1980;0
ou_vinho_gaseificado;vinho gaseificado;1980;0
vinho de mesa;vinho de mesa;1981;128894580
vm_tinto;tinto;1981;99151812
vm_rosado;rosado;1981;16360547
vm_branco;branco;1981;13382221
vinho  fino de mesa;vinho  fino de mesa;1981;21607857
vm_tinto;tinto;1981;7403644
vm_rosado;rosado;1981;2738962
vm_branco;branco;1981;11465251
vinho frizante;vinho frizante;1981;13354
vinho orgânico;vinho orgânico;1981;0
vinho especial;vinho especial;1981;6907060
ve_tinto;tinto;1981;1906240
ve_rosado;rosado;1981;3388872
ve_branco;branco;1981;1611948
espumantes;espumantes;1981;2301421
es_espumante_moscatel;espumante  moscatel;1981;0
es_espumante;espumante;1981;0
es_espumante orgânico;espumante orgânico;1981;0
suco de uvas;suco de uvas;1981;3994038
su_suco_natural;suco natural integral;1981;0
su_suco_reprocessado;suco reprocessado/reconstituido;1981;0
su_suco_orgânico;suco orgânico;1981;0
su_outros_sucos;outros sucos de uvas;1981;0
suco de uvas concentrado;suco de uvas concentrado;1981;3064156
outros produtos comercializados;outros produtos comercializados;1981;19698180
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1981;0
ou_agrin;agrin (fermentado, acetico misto);1981;0
ou_aguardente;aguardente de vinho 50°gl;1981;0
ou_alcool_vinico;alcool vinico;1981;0
ou_bagaceira;bagaceira (graspa);1981;1770895
ou_base_champenoise;base champenoise champanha;1981;0
ou_base_charmat;base charmat champanha;1981;0
ou_base_espumante;base espumante moscatel;1981;0
ou_bebida;bebida de uva;1981;0
ou_borra_liqwuida;borra líquida;1981;0
ou_borra_seca;borra seca;1981;0
ou_brandy;brandy (conhaque);1981;1637947
ou_cooler;cooler;1981;0
ou_coquetel;coquetel com vinho;1981;0
ou_destilado;destilado de vinho;1981;2728959
ou_filtrado_doce;filtrado doce;1981;3861367
ou_jeropiga;jeropiga;1981;4236
ou_mistelas;mistelas;1981;4518098
ou_mosto_concentrado;mosto concentrado;1981;0
ou_mosto_uva;mosto de uva;1981;0
ou_mosto_sulfitado;mosto sulfitado;1981;360180
ou_nectar;nectar de uva;1981;0
ou_outros_produtos;outros produtos;1981;0
ou_polpa;polpa de uva;1981;0
ou_preparado_líquido;preparado líquido para refresco;1981;0
ou_refrigerante;refrigerante +50% suco;1981;0
ou_sangria;sangria;1981;0
ou_vinagre_balsamico;vinagre balsamico;1981;0
ou_vinagre_duplo;vinagre duplo;1981;0
ou_vinagre_simples;vinagre simples;1981;2296456
ou_vinho_acetificado;vinho acetificado;1981;0
ou_vinho_base;vinho base para espumantes;1981;0
ou_vinho_composto;vinho composto;1981;579372
ou_vinho_licoroso;vinho licoroso;1981;1940670
ou_vinho_leve;vinho leve;1981;0
ou_vinho_gaseificado;vinho gaseificado;1981;0
vinho de mesa;vinho de mesa;1982;166861772
vm_tinto;tinto;1982;131957890
vm_rosado;rosado;1982;15786964
vm_branco;branco;1982;19116918
vinho  fino de mesa;vinho  fino de mesa;1982;26302928
vm_tinto;tinto;1982;7699010
vm_rosado;rosado;1982;3608877
vm_branco;branco;1982;14995041
vinho frizante;vinho frizante;1982;176692
vinho orgânico;vinho orgânico;1982;0
vinho especial;vinho especial;1982;5011009
ve_tinto;tinto;1982;939619
ve_rosado;rosado;1982;2418770
ve_branco;branco;1982;1652620
espumantes;espumantes;1982;2432386
es_espumante_moscatel;espumante  moscatel;1982;0
es_espumante;espumante;1982;0
es_espumante orgânico;espumante orgânico;1982;0
suco de uvas;suco de uvas;1982;4081256
su_suco_natural;suco natural integral;1982;0
su_suco_reprocessado;suco reprocessado/reconstituido;1982;0
su_suco_orgânico;suco orgânico;1982;0
su_outros_sucos;outros sucos de uvas;1982;0
suco de uvas concentrado;suco de uvas concentrado;1982;3148110
outros produtos comercializados;outros produtos comercializados;1982;17770629
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1982;0
ou_agrin;agrin (fermentado, acetico misto);1982;0
ou_aguardente;aguardente de vinho 50°gl;1982;0
ou_alcool_vinico;alcool vinico;1982;0
ou_bagaceira;bagaceira (graspa);1982;496554
ou_base_champenoise;base champenoise champanha;1982;0
ou_base_charmat;base charmat champanha;1982;0
ou_base_espumante;base espumante moscatel;1982;0
ou_bebida;bebida de uva;1982;0
ou_borra_liqwuida;borra líquida;1982;0
ou_borra_seca;borra seca;1982;0
ou_brandy;brandy (conhaque);1982;1348154
ou_cooler;cooler;1982;0
ou_coquetel;coquetel com vinho;1982;0
ou_destilado;destilado de vinho;1982;3466121
ou_filtrado_doce;filtrado doce;1982;4261912
ou_jeropiga;jeropiga;1982;30410
ou_mistelas;mistelas;1982;2068930
ou_mosto_concentrado;mosto concentrado;1982;0
ou_mosto_uva;mosto de uva;1982;0
ou_mosto_sulfitado;mosto sulfitado;1982;607630
ou_nectar;nectar de uva;1982;0
ou_outros_produtos;outros produtos;1982;0
ou_polpa;polpa de uva;1982;0
ou_preparado_líquido;preparado líquido para refresco;1982;0
ou_refrigerante;refrigerante +50% suco;1982;0
ou_sangria;sangria;1982;0
ou_vinagre_balsamico;vinagre balsamico;1982;0
ou_vinagre_duplo;vinagre duplo;1982;0
ou_vinagre_simples;vinagre simples;1982;2434183
ou_vinho_acetificado;vinho acetificado;1982;0
ou_vinho_base;vinho base para espumantes;1982;0
ou_vinho_composto;vinho composto;1982;708876
ou_vinho_licoroso;vinho licoroso;1982;2347859
ou_vinho_leve;vinho leve;1982;0
ou_vinho_gaseificado;vinho gaseificado;1982;0
vinho de mesa;vinho de mesa;1983;195616620
vm_tinto;tinto;1983;151852639
vm_rosado;rosado;1983;23841328
vm_branco;branco;1983;19922653
vinho  fino de mesa;vinho  fino de mesa;1983;32690119
vm_tinto;tinto;1983;9811525
vm_rosado;rosado;1983;3548807
vm_branco;branco;1983;19329787
vinho frizante;vinho frizante;1983;147892
vinho orgânico;vinho orgânico;1983;0
vinho especial;vinho especial;1983;5393631
ve_tinto;tinto;1983;1034452
ve_rosado;rosado;1983;2735222
ve_branco;branco;1983;1623957
espumantes;espumantes;1983;2601590
es_espumante_moscatel;espumante  moscatel;1983;0
es_espumante;espumante;1983;0
es_espumante orgânico;espumante orgânico;1983;0
suco de uvas;suco de uvas;1983;4625317
su_suco_natural;suco natural integral;1983;0
su_suco_reprocessado;suco reprocessado/reconstituido;1983;0
su_suco_orgânico;suco orgânico;1983;0
su_outros_sucos;outros sucos de uvas;1983;0
suco de uvas concentrado;suco de uvas concentrado;1983;3447837
outros produtos comercializados;outros produtos comercializados;1983;13706809
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1983;0
ou_agrin;agrin (fermentado, acetico misto);1983;0
ou_aguardente;aguardente de vinho 50°gl;1983;0
ou_alcool_vinico;alcool vinico;1983;0
ou_bagaceira;bagaceira (graspa);1983;339085
ou_base_champenoise;base champenoise champanha;1983;0
ou_base_charmat;base charmat champanha;1983;0
ou_base_espumante;base espumante moscatel;1983;0
ou_bebida;bebida de uva;1983;0
ou_borra_liqwuida;borra líquida;1983;0
ou_borra_seca;borra seca;1983;0
ou_brandy;brandy (conhaque);1983;1212182
ou_cooler;cooler;1983;0
ou_coquetel;coquetel com vinho;1983;0
ou_destilado;destilado de vinho;1983;2029714
ou_filtrado_doce;filtrado doce;1983;4062927
ou_jeropiga;jeropiga;1983;25618
ou_mistelas;mistelas;1983;872156
ou_mosto_concentrado;mosto concentrado;1983;0
ou_mosto_uva;mosto de uva;1983;0
ou_mosto_sulfitado;mosto sulfitado;1983;215868
ou_nectar;nectar de uva;1983;0
ou_outros_produtos;outros produtos;1983;0
ou_polpa;polpa de uva;1983;0
ou_preparado_líquido;preparado líquido para refresco;1983;0
ou_refrigerante;refrigerante +50% suco;1983;0
ou_sangria;sangria;1983;0
ou_vinagre_balsamico;vinagre balsamico;1983;0
ou_vinagre_duplo;vinagre duplo;1983;0
ou_vinagre_simples;vinagre simples;1983;2490691
ou_vinho_acetificado;vinho acetificado;1983;0
ou_vinho_base;vinho base para espumantes;1983;0
ou_vinho_composto;vinho composto;1983;657957
ou_vinho_licoroso;vinho licoroso;1983;1800611
ou_vinho_leve;vinho leve;1983;0
ou_vinho_gaseificado;vinho gaseificado;1983;0
vinho de mesa;vinho de mesa;1984;171619507
vm_tinto;tinto;1984;129249097
vm_rosado;rosado;1984;21724540
vm_branco;branco;1984;20645870
vinho  fino de mesa;vinho  fino de mesa;1984;42164393
vm_tinto;tinto;1984;14797285
vm_rosado;rosado;1984;3714334
vm_branco;branco;1984;23652774
vinho frizante;vinho frizante;1984;0
vinho orgânico;vinho orgânico;1984;0
vinho especial;vinho especial;1984;5535657
ve_tinto;tinto;1984;1043073
ve_rosado;rosado;1984;2308400
ve_branco;branco;1984;2184184
espumantes;espumantes;1984;2778815
es_espumante_moscatel;espumante  moscatel;1984;0
es_espumante;espumante;1984;0
es_espumante orgânico;espumante orgânico;1984;0
suco de uvas;suco de uvas;1984;6167053
su_suco_natural;suco natural integral;1984;0
su_suco_reprocessado;suco reprocessado/reconstituido;1984;0
su_suco_orgânico;suco orgânico;1984;0
su_outros_sucos;outros sucos de uvas;1984;0
suco de uvas concentrado;suco de uvas concentrado;1984;3923167
outros produtos comercializados;outros produtos comercializados;1984;15284617
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1984;0
ou_agrin;agrin (fermentado, acetico misto);1984;0
ou_aguardente;aguardente de vinho 50°gl;1984;0
ou_alcool_vinico;alcool vinico;1984;0
ou_bagaceira;bagaceira (graspa);1984;434913
ou_base_champenoise;base champenoise champanha;1984;0
ou_base_charmat;base charmat champanha;1984;0
ou_base_espumante;base espumante moscatel;1984;0
ou_bebida;bebida de uva;1984;0
ou_borra_liqwuida;borra líquida;1984;0
ou_borra_seca;borra seca;1984;0
ou_brandy;brandy (conhaque);1984;1074816
ou_cooler;cooler;1984;0
ou_coquetel;coquetel com vinho;1984;0
ou_destilado;destilado de vinho;1984;1678482
ou_filtrado_doce;filtrado doce;1984;4994248
ou_jeropiga;jeropiga;1984;36717
ou_mistelas;mistelas;1984;1095044
ou_mosto_concentrado;mosto concentrado;1984;0
ou_mosto_uva;mosto de uva;1984;0
ou_mosto_sulfitado;mosto sulfitado;1984;914641
ou_nectar;nectar de uva;1984;0
ou_outros_produtos;outros produtos;1984;0
ou_polpa;polpa de uva;1984;0
ou_preparado_líquido;preparado líquido para refresco;1984;0
ou_refrigerante;refrigerante +50% suco;1984;0
ou_sangria;sangria;1984;0
ou_vinagre_balsamico;vinagre balsamico;1984;0
ou_vinagre_duplo;vinagre duplo;1984;0
ou_vinagre_simples;vinagre simples;1984;2690012
ou_vinho_acetificado;vinho acetificado;1984;0
ou_vinho_base;vinho base para espumantes;1984;0
ou_vinho_composto;vinho composto;1984;656837
ou_vinho_licoroso;vinho licoroso;1984;1708907
ou_vinho_leve;vinho leve;1984;0
ou_vinho_gaseificado;vinho gaseificado;1984;0
vinho de mesa;vinho de mesa;1985;185191837
vm_tinto;tinto;1985;138710394
vm_rosado;rosado;1985;23988088
vm_branco;branco;1985;22493355
vinho  fino de mesa;vinho  fino de mesa;1985;44599207
vm_tinto;tinto;1985;13133683
vm_rosado;rosado;1985;3510330
vm_branco;branco;1985;27955194
vinho frizante;vinho frizante;1985;0
vinho orgânico;vinho orgânico;1985;0
vinho especial;vinho especial;1985;4766741
ve_tinto;tinto;1985;863932
ve_rosado;rosado;1985;2145100
ve_branco;branco;1985;1757709
espumantes;espumantes;1985;3238436
es_espumante_moscatel;espumante  moscatel;1985;0
es_espumante;espumante;1985;0
es_espumante orgânico;espumante orgânico;1985;0
suco de uvas;suco de uvas;1985;4711949
su_suco_natural;suco natural integral;1985;0
su_suco_reprocessado;suco reprocessado/reconstituido;1985;0
su_suco_orgânico;suco orgânico;1985;0
su_outros_sucos;outros sucos de uvas;1985;0
suco de uvas concentrado;suco de uvas concentrado;1985;5736808
outros produtos comercializados;outros produtos comercializados;1985;15655775
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1985;0
ou_agrin;agrin (fermentado, acetico misto);1985;0
ou_aguardente;aguardente de vinho 50°gl;1985;0
ou_alcool_vinico;alcool vinico;1985;0
ou_bagaceira;bagaceira (graspa);1985;289415
ou_base_champenoise;base champenoise champanha;1985;0
ou_base_charmat;base charmat champanha;1985;0
ou_base_espumante;base espumante moscatel;1985;0
ou_bebida;bebida de uva;1985;0
ou_borra_liqwuida;borra líquida;1985;0
ou_borra_seca;borra seca;1985;0
ou_brandy;brandy (conhaque);1985;1551097
ou_cooler;cooler;1985;0
ou_coquetel;coquetel com vinho;1985;0
ou_destilado;destilado de vinho;1985;1460361
ou_filtrado_doce;filtrado doce;1985;6005137
ou_jeropiga;jeropiga;1985;130094
ou_mistelas;mistelas;1985;83792
ou_mosto_concentrado;mosto concentrado;1985;0
ou_mosto_uva;mosto de uva;1985;0
ou_mosto_sulfitado;mosto sulfitado;1985;57717
ou_nectar;nectar de uva;1985;0
ou_outros_produtos;outros produtos;1985;0
ou_polpa;polpa de uva;1985;0
ou_preparado_líquido;preparado líquido para refresco;1985;0
ou_refrigerante;refrigerante +50% suco;1985;0
ou_sangria;sangria;1985;0
ou_vinagre_balsamico;vinagre balsamico;1985;0
ou_vinagre_duplo;vinagre duplo;1985;0
ou_vinagre_simples;vinagre simples;1985;3397749
ou_vinho_acetificado;vinho acetificado;1985;0
ou_vinho_base;vinho base para espumantes;1985;0
ou_vinho_composto;vinho composto;1985;1081646
ou_vinho_licoroso;vinho licoroso;1985;1598767
ou_vinho_leve;vinho leve;1985;0
ou_vinho_gaseificado;vinho gaseificado;1985;0
vinho de mesa;vinho de mesa;1986;203130018
vm_tinto;tinto;1986;153357217
vm_rosado;rosado;1986;28544630
vm_branco;branco;1986;21228171
vinho  fino de mesa;vinho  fino de mesa;1986;50881779
vm_tinto;tinto;1986;15664511
vm_rosado;rosado;1986;3685709
vm_branco;branco;1986;31531559
vinho frizante;vinho frizante;1986;0
vinho orgânico;vinho orgânico;1986;0
vinho especial;vinho especial;1986;4636751
ve_tinto;tinto;1986;749197
ve_rosado;rosado;1986;2057888
ve_branco;branco;1986;1829666
espumantes;espumantes;1986;4058335
es_espumante_moscatel;espumante  moscatel;1986;0
es_espumante;espumante;1986;0
es_espumante orgânico;espumante orgânico;1986;0
suco de uvas;suco de uvas;1986;5767993
su_suco_natural;suco natural integral;1986;0
su_suco_reprocessado;suco reprocessado/reconstituido;1986;0
su_suco_orgânico;suco orgânico;1986;0
su_outros_sucos;outros sucos de uvas;1986;0
suco de uvas concentrado;suco de uvas concentrado;1986;7553410
outros produtos comercializados;outros produtos comercializados;1986;19777809
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1986;0
ou_agrin;agrin (fermentado, acetico misto);1986;0
ou_aguardente;aguardente de vinho 50°gl;1986;0
ou_alcool_vinico;alcool vinico;1986;0
ou_bagaceira;bagaceira (graspa);1986;353074
ou_base_champenoise;base champenoise champanha;1986;0
ou_base_charmat;base charmat champanha;1986;0
ou_base_espumante;base espumante moscatel;1986;0
ou_bebida;bebida de uva;1986;0
ou_borra_liqwuida;borra líquida;1986;0
ou_borra_seca;borra seca;1986;0
ou_brandy;brandy (conhaque);1986;2308675
ou_cooler;cooler;1986;0
ou_coquetel;coquetel com vinho;1986;0
ou_destilado;destilado de vinho;1986;5142969
ou_filtrado_doce;filtrado doce;1986;5065559
ou_jeropiga;jeropiga;1986;86296
ou_mistelas;mistelas;1986;320098
ou_mosto_concentrado;mosto concentrado;1986;0
ou_mosto_uva;mosto de uva;1986;0
ou_mosto_sulfitado;mosto sulfitado;1986;218400
ou_nectar;nectar de uva;1986;0
ou_outros_produtos;outros produtos;1986;0
ou_polpa;polpa de uva;1986;0
ou_preparado_líquido;preparado líquido para refresco;1986;0
ou_refrigerante;refrigerante +50% suco;1986;0
ou_sangria;sangria;1986;0
ou_vinagre_balsamico;vinagre balsamico;1986;0
ou_vinagre_duplo;vinagre duplo;1986;0
ou_vinagre_simples;vinagre simples;1986;2503550
ou_vinho_acetificado;vinho acetificado;1986;0
ou_vinho_base;vinho base para espumantes;1986;0
ou_vinho_composto;vinho composto;1986;2008030
ou_vinho_licoroso;vinho licoroso;1986;1771158
ou_vinho_leve;vinho leve;1986;0
ou_vinho_gaseificado;vinho gaseificado;1986;0
vinho de mesa;vinho de mesa;1987;131065191
vm_tinto;tinto;1987;96590206
vm_rosado;rosado;1987;21376304
vm_branco;branco;1987;13098681
vinho  fino de mesa;vinho  fino de mesa;1987;34335860
vm_tinto;tinto;1987;10144561
vm_rosado;rosado;1987;2328264
vm_branco;branco;1987;21863035
vinho frizante;vinho frizante;1987;0
vinho orgânico;vinho orgânico;1987;0
vinho especial;vinho especial;1987;2969853
ve_tinto;tinto;1987;372184
ve_rosado;rosado;1987;1122648
ve_branco;branco;1987;1475021
espumantes;espumantes;1987;3006097
es_espumante_moscatel;espumante  moscatel;1987;0
es_espumante;espumante;1987;0
es_espumante orgânico;espumante orgânico;1987;0
suco de uvas;suco de uvas;1987;4932369
su_suco_natural;suco natural integral;1987;0
su_suco_reprocessado;suco reprocessado/reconstituido;1987;0
su_suco_orgânico;suco orgânico;1987;0
su_outros_sucos;outros sucos de uvas;1987;0
suco de uvas concentrado;suco de uvas concentrado;1987;5969562
outros produtos comercializados;outros produtos comercializados;1987;25522173
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1987;0
ou_agrin;agrin (fermentado, acetico misto);1987;0
ou_aguardente;aguardente de vinho 50°gl;1987;0
ou_alcool_vinico;alcool vinico;1987;0
ou_bagaceira;bagaceira (graspa);1987;236724
ou_base_champenoise;base champenoise champanha;1987;0
ou_base_charmat;base charmat champanha;1987;0
ou_base_espumante;base espumante moscatel;1987;0
ou_bebida;bebida de uva;1987;0
ou_borra_liqwuida;borra líquida;1987;0
ou_borra_seca;borra seca;1987;0
ou_brandy;brandy (conhaque);1987;1553986
ou_cooler;cooler;1987;9062619
ou_coquetel;coquetel com vinho;1987;0
ou_destilado;destilado de vinho;1987;2601744
ou_filtrado_doce;filtrado doce;1987;6529116
ou_jeropiga;jeropiga;1987;19124
ou_mistelas;mistelas;1987;188048
ou_mosto_concentrado;mosto concentrado;1987;0
ou_mosto_uva;mosto de uva;1987;0
ou_mosto_sulfitado;mosto sulfitado;1987;0
ou_nectar;nectar de uva;1987;0
ou_outros_produtos;outros produtos;1987;0
ou_polpa;polpa de uva;1987;0
ou_preparado_líquido;preparado líquido para refresco;1987;0
ou_refrigerante;refrigerante +50% suco;1987;0
ou_sangria;sangria;1987;0
ou_vinagre_balsamico;vinagre balsamico;1987;0
ou_vinagre_duplo;vinagre duplo;1987;0
ou_vinagre_simples;vinagre simples;1987;2156496
ou_vinho_acetificado;vinho acetificado;1987;0
ou_vinho_base;vinho base para espumantes;1987;0
ou_vinho_composto;vinho composto;1987;1803640
ou_vinho_licoroso;vinho licoroso;1987;1370676
ou_vinho_leve;vinho leve;1987;0
ou_vinho_gaseificado;vinho gaseificado;1987;0
vinho de mesa;vinho de mesa;1988;150678647
vm_tinto;tinto;1988;114100716
vm_rosado;rosado;1988;17329181
vm_branco;branco;1988;19248750
vinho  fino de mesa;vinho  fino de mesa;1988;40014386
vm_tinto;tinto;1988;11713661
vm_rosado;rosado;1988;1939881
vm_branco;branco;1988;26360844
vinho frizante;vinho frizante;1988;248840
vinho orgânico;vinho orgânico;1988;0
vinho especial;vinho especial;1988;2328150
ve_tinto;tinto;1988;525229
ve_rosado;rosado;1988;887025
ve_branco;branco;1988;915896
espumantes;espumantes;1988;2845663
es_espumante_moscatel;espumante  moscatel;1988;0
es_espumante;espumante;1988;0
es_espumante orgânico;espumante orgânico;1988;0
suco de uvas;suco de uvas;1988;4191947
su_suco_natural;suco natural integral;1988;0
su_suco_reprocessado;suco reprocessado/reconstituido;1988;0
su_suco_orgânico;suco orgânico;1988;0
su_outros_sucos;outros sucos de uvas;1988;0
suco de uvas concentrado;suco de uvas concentrado;1988;5656096
outros produtos comercializados;outros produtos comercializados;1988;24276716
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1988;0
ou_agrin;agrin (fermentado, acetico misto);1988;0
ou_aguardente;aguardente de vinho 50°gl;1988;0
ou_alcool_vinico;alcool vinico;1988;0
ou_bagaceira;bagaceira (graspa);1988;285409
ou_base_champenoise;base champenoise champanha;1988;0
ou_base_charmat;base charmat champanha;1988;0
ou_base_espumante;base espumante moscatel;1988;0
ou_bebida;bebida de uva;1988;0
ou_borra_liqwuida;borra líquida;1988;0
ou_borra_seca;borra seca;1988;0
ou_brandy;brandy (conhaque);1988;1786613
ou_cooler;cooler;1988;8806545
ou_coquetel;coquetel com vinho;1988;0
ou_destilado;destilado de vinho;1988;2220670
ou_filtrado_doce;filtrado doce;1988;5574201
ou_jeropiga;jeropiga;1988;59251
ou_mistelas;mistelas;1988;221836
ou_mosto_concentrado;mosto concentrado;1988;0
ou_mosto_uva;mosto de uva;1988;0
ou_mosto_sulfitado;mosto sulfitado;1988;0
ou_nectar;nectar de uva;1988;0
ou_outros_produtos;outros produtos;1988;0
ou_polpa;polpa de uva;1988;0
ou_preparado_líquido;preparado líquido para refresco;1988;0
ou_refrigerante;refrigerante +50% suco;1988;0
ou_sangria;sangria;1988;0
ou_vinagre_balsamico;vinagre balsamico;1988;0
ou_vinagre_duplo;vinagre duplo;1988;0
ou_vinagre_simples;vinagre simples;1988;2696620
ou_vinho_acetificado;vinho acetificado;1988;0
ou_vinho_base;vinho base para espumantes;1988;0
ou_vinho_composto;vinho composto;1988;1381934
ou_vinho_licoroso;vinho licoroso;1988;1243637
ou_vinho_leve;vinho leve;1988;0
ou_vinho_gaseificado;vinho gaseificado;1988;0
vinho de mesa;vinho de mesa;1989;172921267
vm_tinto;tinto;1989;136642954
vm_rosado;rosado;1989;14564451
vm_branco;branco;1989;21713862
vinho  fino de mesa;vinho  fino de mesa;1989;50390262
vm_tinto;tinto;1989;14737896
vm_rosado;rosado;1989;2596587
vm_branco;branco;1989;33055779
vinho frizante;vinho frizante;1989;275708
vinho orgânico;vinho orgânico;1989;0
vinho especial;vinho especial;1989;1788772
ve_tinto;tinto;1989;288905
ve_rosado;rosado;1989;876167
ve_branco;branco;1989;623700
espumantes;espumantes;1989;3766581
es_espumante_moscatel;espumante  moscatel;1989;0
es_espumante;espumante;1989;0
es_espumante orgânico;espumante orgânico;1989;0
suco de uvas;suco de uvas;1989;4642831
su_suco_natural;suco natural integral;1989;0
su_suco_reprocessado;suco reprocessado/reconstituido;1989;0
su_suco_orgânico;suco orgânico;1989;0
su_outros_sucos;outros sucos de uvas;1989;0
suco de uvas concentrado;suco de uvas concentrado;1989;6716197
outros produtos comercializados;outros produtos comercializados;1989;19148275
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1989;0
ou_agrin;agrin (fermentado, acetico misto);1989;0
ou_aguardente;aguardente de vinho 50°gl;1989;0
ou_alcool_vinico;alcool vinico;1989;0
ou_bagaceira;bagaceira (graspa);1989;202478
ou_base_champenoise;base champenoise champanha;1989;0
ou_base_charmat;base charmat champanha;1989;0
ou_base_espumante;base espumante moscatel;1989;0
ou_bebida;bebida de uva;1989;0
ou_borra_liqwuida;borra líquida;1989;0
ou_borra_seca;borra seca;1989;0
ou_brandy;brandy (conhaque);1989;2232781
ou_cooler;cooler;1989;4474031
ou_coquetel;coquetel com vinho;1989;0
ou_destilado;destilado de vinho;1989;1382427
ou_filtrado_doce;filtrado doce;1989;6698678
ou_jeropiga;jeropiga;1989;49075
ou_mistelas;mistelas;1989;8265
ou_mosto_concentrado;mosto concentrado;1989;0
ou_mosto_uva;mosto de uva;1989;0
ou_mosto_sulfitado;mosto sulfitado;1989;0
ou_nectar;nectar de uva;1989;0
ou_outros_produtos;outros produtos;1989;0
ou_polpa;polpa de uva;1989;0
ou_preparado_líquido;preparado líquido para refresco;1989;0
ou_refrigerante;refrigerante +50% suco;1989;0
ou_sangria;sangria;1989;0
ou_vinagre_balsamico;vinagre balsamico;1989;0
ou_vinagre_duplo;vinagre duplo;1989;0
ou_vinagre_simples;vinagre simples;1989;1067310
ou_vinho_acetificado;vinho acetificado;1989;0
ou_vinho_base;vinho base para espumantes;1989;0
ou_vinho_composto;vinho composto;1989;1754501
ou_vinho_licoroso;vinho licoroso;1989;1278729
ou_vinho_leve;vinho leve;1989;0
ou_vinho_gaseificado;vinho gaseificado;1989;0
vinho de mesa;vinho de mesa;1990;164725646
vm_tinto;tinto;1990;120889721
vm_rosado;rosado;1990;16482188
vm_branco;branco;1990;27353737
vinho  fino de mesa;vinho  fino de mesa;1990;39885259
vm_tinto;tinto;1990;11141857
vm_rosado;rosado;1990;1583368
vm_branco;branco;1990;27160034
vinho frizante;vinho frizante;1990;310524
vinho orgânico;vinho orgânico;1990;0
vinho especial;vinho especial;1990;1371223
ve_tinto;tinto;1990;266887
ve_rosado;rosado;1990;595973
ve_branco;branco;1990;508363
espumantes;espumantes;1990;2720096
es_espumante_moscatel;espumante  moscatel;1990;0
es_espumante;espumante;1990;0
es_espumante orgânico;espumante orgânico;1990;0
suco de uvas;suco de uvas;1990;5431892
su_suco_natural;suco natural integral;1990;0
su_suco_reprocessado;suco reprocessado/reconstituido;1990;0
su_suco_orgânico;suco orgânico;1990;0
su_outros_sucos;outros sucos de uvas;1990;0
suco de uvas concentrado;suco de uvas concentrado;1990;8211959
outros produtos comercializados;outros produtos comercializados;1990;17145444
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);1990;0
ou_agrin;agrin (fermentado, acetico misto);1990;0
ou_aguardente;aguardente de vinho 50°gl;1990;0
ou_alcool_vinico;alcool vinico;1990;0
